	text	created_at	id	user_screen_name	user_location	user_time_zone	coordinates	retweeted	in_reply_to_status_id	"in_reply_to_user_id""With Genetically Modified Crops"	" We Can Reclaim Unfarmable Fields the Size of France https://t.co/KInAnuqKe7 #sustainability #science #GMOs"""	4/26/17 17:21	8.57283E+17	TheHappyTalent	Unnamed: 14	Unnamed: 15	Unnamed: 16	FALSERT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10	2017-04-26 19:11:03	857311075058032640	ALHANOOFAK5	saudi,Alshrgya	Unnamed: 22	Unnamed: 23	False	Unnamed: 25	Unnamed: 26
1311	"RT @ParkBoGumIsMine @CutieBogummy @PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @Enchantr
"	2017-04-26 13:39:37	857227670681079808	KimcheeAddict				False																			
1312	"Nadeska ruins this show  This is why drink Champs works  All organic This Nadeska is a walking GMO
"	2017-04-26 13:39:34	857227655183306752	VJtechsupport	Chicago by way of Miami	Eastern Time (US & Canada)		False																			
1313	"Common pesticide damages honey bees ability to fly

#news #organic #food #gmo #neonics #bees
"	2017-04-26 13:39:32	857227646735835136	OrganicFoodMaps	Worldwide	Sydney		False																			
1314	"Say No To GMO CROPS
"	2017-04-26 13:39:31	857227645632880641	itsDiDi	Somewhere on the Planet	London		False																			
1315	"RT @Enchantress017 @ParkBoGumIsMine @PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @EyLin1
"	2017-04-26 13:39:26	857227621448339456	KimcheeAddict				False																			
1316	"RT @Enchantress017 @PBG_SummerShine @ParkBoGumIsMine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @EyLin1
"	2017-04-26 13:39:25	857227617229045761	karenjunio10				False																			
1317	"RT @Enchantress017 @CutieBogummy @PBG_SummerShine @kimchifangirl @ParkBoGumIsMine @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJ
"	2017-04-26 13:39:05	857227533258969089	iamMariaJerus08	Sa Puso Ni BOGUMMY			False																			
1318	"While I can say I understand I dont trust the FDA and its approval of GMOs not having to be listed on our foods 
"	2017-04-26 13:39:00	857227512505671680	Slimgoody1975	Memphis, Tennessee 			False																			
1319	"@Enchantress017 @PBG_SummerShine @greyzminge @kimchifangirl @ParkBoGumIsMine @KimcheeAddict @limbaga_joanna 
"	2017-04-26 13:38:57	857227500031623168	sam_tingswong	Songpa-gu, Republic of Korea	Seoul		False	8.57227269009e+17	8.47032860851e+17																	
1320	"RT @Enchantress017 @PBG_SummerShine @ParkBoGumIsMine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @EyLin1
"	2017-04-26 13:38:55	857227494386040832	KimcheeAddict				False																			
1321	"RT @ParkBoGumIsMine @PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @Enchantress017 @EyLin1
"	2017-04-26 13:38:51	857227477961261056	KimcheeAddict				False																			
1322	"RT @Enchantress017 @ParkBoGumIsMine @PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @EyLin1
"	2017-04-26 13:38:45	857227453047033857	iamMariaJerus08	Sa Puso Ni BOGUMMY			False																			
1323	"India government thinktank backs local GM crop policy document 
"	2017-04-26 13:38:45	857227451323342848	zoe_nor	California	Pacific Time (US & Canada)		False																			
1324	"India government thinktank backs local GM crop policy document
"	2017-04-26 13:38:33	857227398680653824	tattlertelegram		Atlantic Time (Canada)		False																			
1325	"GMO Clicks  MT4 service adds micro lot FX trading via Google Alert  forex trading  
"	2017-04-26 13:38:29	857227384298385408	jamesboy56	japan			False																			
1326	"RT @iamMariaJerus08 @PBG_SummerShine @kimchifangirl @ParkBoGumIsMine @sam_tingswong @KimcheeAddict @limbaga_joanna @Enchantress017 @EyLin1
"	2017-04-26 13:38:19	857227341918912512	Enchantress017	Taytay rizal			False																			
1327	"RT @ParkBoGumIsMine @CutieBogummy @PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @Enchantr
"	2017-04-26 13:38:12	857227312932175872	Enchantress017	Taytay rizal			False																			
1328	"India government thinktank backs local GM crop policy document  
"	2017-04-26 13:38:08	857227296070967297	livingitgreen	Laguna Beach, California	Central Time (US & Canada)		False																			
1329	"RT @Enchantress017 @PBG_SummerShine @ParkBoGumIsMine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @EyLin1
"	2017-04-26 13:38:03	857227276575834115	iamMariaJerus08	Sa Puso Ni BOGUMMY			False																			
1330	"RT @smithspencer28 @BillNye How come you used to be against GMOs and then shortly after you did a 180 on those views
"	2017-04-26 13:37:59	857227256569135104	nybybirth				False																			
1331	"RT @ParkBoGumIsMine @PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @Enchantress017 @EyLin1
"	2017-04-26 13:37:58	857227255566577664	iamMariaJerus08	Sa Puso Ni BOGUMMY			False																			
1332	"@PBG_SummerShine @kimchifangirl @ParkBoGumIsMine @sam_tingswong @KimcheeAddict @limbaga_joanna @Enchantress017 
"	2017-04-26 13:37:43	857227191393767424	iamMariaJerus08	Sa Puso Ni BOGUMMY			False	8.5722098775e+17	8.46703469252e+17																	
1333	"@CutieBogummy @PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 
"	2017-04-26 13:37:43	857227190038953984	ParkBoGumIsMine	Manila, Philippines	Pacific Time (US & Canada)		False	8.57226434678e+17	8.53263672625e+17																	
1334	"RT @the_ecologist #MonsantoTribunal judges #Monsanto isnt feeding the world its undermining #foodsecurity  #GMO #seeds #Pesticides htt
"	2017-04-26 13:37:35	857227159248752640	kimberlymontse1	#DirtyDeals #KnowYourChemistry	Eastern Time (US & Canada)		False																			
1335	"RT @my_bestmj @PBG_SummerShine @kimchifangirl @ParkBoGumIsMine @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @Enchantress
"	2017-04-26 13:37:23	857227109013508097	Enchantress017	Taytay rizal			False																			
1336	"RT@connie_fisk Do you seek out nonGMO garden seeds and transplants Dont pay extra for them because most dont have a GMO version #NebExt
"	2017-04-26 13:37:23	857227105276506112	Nikki_Stoner	Beatrice, NE	Central Time (US & Canada)		False																			
1337	"RT @Enchantress017 @CutieBogummy @PBG_SummerShine @kimchifangirl @ParkBoGumIsMine @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJ
"	2017-04-26 13:37:21	857227097202348033	ParkBoGumIsMine	Manila, Philippines	Pacific Time (US & Canada)		False																			
1338	"India government thinktank backs local GM crop policy document  Townhall 
"	2017-04-26 13:37:16	857227077975756801	INFOS_EN	Everywhere	Buenos Aires		False																			
1339	"@PBG_SummerShine @kimchifangirl @ParkBoGumIsMine @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 
"	2017-04-26 13:37:08	857227046170251264	my_bestmj				False	8.5722098775e+17	8.46703469252e+17																	
1340	"India government thinktank backs local GM crop policy document 
"	2017-04-26 13:37:06	857227033809752064	TheMovieTheater	On the Corner			False																			
1341	"@CutieBogummy @PBG_SummerShine @kimchifangirl @ParkBoGumIsMine @sam_tingswong @KimcheeAddict @limbaga_joanna 
"	2017-04-26 13:36:49	857226963852738561	Enchantress017	Taytay rizal			False	8.57226434678e+17	8.53263672625e+17																	
1342	"Found this little piece in The Furrow to be very informative on the benefits of GMO crops when it comes to GHG 
"	2017-04-26 13:36:47	857226956710039552	R_Elly21	Rockwood	Central Time (US & Canada)		False																			
1343	"RT @iherb_buyer LAST CALL Save 10 on Earth Circle Organics Ends Today 
#vegan #Organic #nonGMO #spirulina

 htt
"	2017-04-26 13:36:40	857226928377524224	LakesideGeneral	Ohio, USA			False																			
1344	"Application for emergency use of neonics should be refused says Government

#news #organic #food #gmo #neonics
"	2017-04-26 13:36:32	857226894781014017	OrganicFoodMaps	Worldwide	Sydney		False																			
1345	"India govt thinktank backs local GM crop policy document 
"	2017-04-26 13:36:28	857226877441847298	InternetNews19				False																			
1346	"India government thinktank backs local GM crop policy document 
"	2017-04-26 13:36:03	857226771942563840	climatenews	Earth	Amsterdam		False																			
1347	"RT @darren_dazmav Imagine a world with no war no chemtrails no fluoride no GMOS no politicians screwing us at every opportunitywh
"	2017-04-26 13:35:40	857226676601851904	wtc7_911	250 Greenwich St New York USA			False																			
1348	"India government thinktank backs local GM crop policy document 
"	2017-04-26 13:35:30	857226633178222592	graham_	Johannesburg, South Africa	Pretoria		False																			
1349	"India govt thinktank backs local GM crop policy document 
"	2017-04-26 13:35:27	857226620637196289	lifeoncoin	EU	Ljubljana		False																			
1350	"@Cornucopia_Inst @just_garlic I didnt think there was any organic corn left My understanding was that GMO enginee 
"	2017-04-26 13:35:23	857226604845572100	AdrienneLaBelle	Chicago, Illinois	Central Time (US & Canada)		False	8.56974876578e+17	28351670.0																	
1351	"RT @selinasorrels WE DONT MAKE THE #NEWS

we just report it

#GeoEngineering
#GMO
#Monsanto
#Vaccines
#Fukushima
#Nuclear
#NWO 
"	2017-04-26 13:35:15	857226569928060929	MAXXBIKEde	Mainhattan	Pacific Time (US & Canada)		False																			
1352	"Can you guess the 5 nonGMO Frankenfoods we eat every day @ksenapathy breaks down a list that might surprise you 
"	2017-04-26 13:35:01	857226510272540672	agbiotech		Eastern Time (US & Canada)		False																			
1353	"GMO Answers is  funded by BIG AG amp BIG Pharma  Monsanto Dow DuPont Bayer Syngenta etc 
"	2017-04-26 13:34:47	857226452818722816	kierobar	San Francisco, CA	Pacific Time (US & Canada)		False																			
1354	"#China blocking all #US A #GMO imports  
"	2017-04-26 13:34:27	857226368869912577	saul42	USA	Central Time (US & Canada)		False																			
1355	"#GMO Humans could be coming to a town next to you soon 
"	2017-04-26 13:34:20	857226339794944003	saul42	USA	Central Time (US & Canada)		False																			
1356	"Both still getting this gmo pipe yerd 
"	2017-04-26 13:33:51	857226217598091264	WeH8Smalls	843 	Atlantic Time (Canada)		False																			
1357	"RT @GiveawayBandit @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFee
"	2017-04-26 13:33:39	857226166436077570	sookie165	Hayes, middlesex,uk			False																			
1358	"RT @carrerapulse @sld_maga @Aki_90Panda @LeahR77 @WhiteManCrush @BevHillsAntifa @liquid4revolver Its definitely a lock on a scarf and I t
"	2017-04-26 13:33:21	857226092083642368	drou_bre				False																			
1359	"RT @GiveawayBandit @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFee
"	2017-04-26 13:32:51	857225965683879936	kathidaley	Lake Tahoe	Pacific Time (US & Canada)		False																			
1360	"RT @VanceCrowe @luisbaram The nuclear energy industry is in the same boat as genetic engineering optimized for building vs communicating
"	2017-04-26 13:32:26	857225862734782465	markcojuangco		Beijing		False																			
1361	"@PBG_SummerShine @ParkBoGumIsMine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 
"	2017-04-26 13:32:18	857225828320501762	Enchantress017	Taytay rizal			False	8.57225657864e+17	8.46703469252e+17																	
1362	"RT @yerissa_blondee #China appears to be resisting the planting Genetically Modified Crops on a commercial scale  Well done  
"	2017-04-26 13:31:56	857225737618763776	tammywalt61	Dallas, TX	Central Time (US & Canada)		False																			
1363	"Genetically Engineered Eucalyptus Trees  Institute for Responsible Technology  via @@IRTnoGMOs
"	2017-04-26 13:31:43	857225679888293890	ecat3	Sidney, British Columbia			False																			
1364	"African Country Ditches GE Cotton NonGMO Cotton Output Rises 20Percent  
"	2017-04-26 13:31:18	857225574863044609	love_rebellion	Illinois	Pacific Time (US & Canada)		False																			
1365	"African Country Ditches GE Cotton NonGMO Cotton Output Rises 20Percent  
"	2017-04-26 13:31:16	857225566545731585	Wes_Annac	Earth	Eastern Time (US & Canada)		False																			
1366	"Indian farmers return to GM insectresistant Bt cotton after failure of nonGMO variety 
"	2017-04-26 13:31:07	857225529958834176	BioPortfolio	UK	London		False																			
1367	"RT @NoGMOsVerified Taiwan Bans GMOs in Schools Mandates Strict Label Laws #GMOs #GMO  fd 
"	2017-04-26 13:31:00	857225501726978049	LoraJanePerkin3	Kentucky, USA			False																			
1368	"RT @MossyFallsFarm @beachvetlbc @Kenn_QBE @H_O_G_ @TKRanch @Olivefarmer #OrganicFarming is the future amp the past regardless of what the #
"	2017-04-26 13:30:26	857225357858099201	dontloseurfire		Eastern Time (US & Canada)		False																			
1369	"RT @OsmanCropLife Biopolitics of GM Crops A Counter Point to The Big Business of Genetically Modified Food 
"	2017-04-26 13:30:15	857225312836493312	EuropaBio	Brussels, Belgium	Brussels		False																			
1370	"Taiwan Bans GMOs in Schools Mandates Strict Label Laws #GMOs #GMO  fd 
"	2017-04-26 13:29:28	857225112780754945	NoGMOsVerified				False																			
1371	"Unintended effects and their detection in genetically modified crops #GMO 
"	2017-04-26 13:29:19	857225075371716613	deNutrients	USA	Eastern Time (US & Canada)		False																			
1372	"RT @FunMoneyMom @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedCl
"	2017-04-26 13:28:34	857224887621918720	ezpzmealz		Central Time (US & Canada)		False																			
1373	"RT @Trutherbot_alt3 #WakeUp is out  Stories via @trutherbotwhite @trutherbotgold #gmo #cancer
"	2017-04-26 13:28:33	857224883876446210	MatuaJustin				False																			
1374	"RT @ScienceAlly Malawi moves ahead with 3 #GMO crops thanks to strong biosafety regulatory process @katechaweza reports@OfabAfrica 
"	2017-04-26 13:27:46	857224687788716033	fnguthi	Nairobi			False																			
1375	"RT @VanceCrowe @luisbaram The nuclear energy industry is in the same boat as genetic engineering optimized for building vs communicating
"	2017-04-26 13:26:59	857224491323273217	luisbaram	I'm in Gab	Monterrey		False																			
1376	"RT @FarmFairyCrafts #GMOLabeling is a Matter of Transparency and the Right to Know Whats in Our #Food  
"	2017-04-26 13:26:58	857224485673553920	rodgerslee9	Inari, Lapland			False																			
1377	"RT @Enchantress017 @ParkBoGumIsMine @PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @EyLin1
"	2017-04-26 13:26:53	857224464131424256	binasyhurie				False																			
1378	"@BillNye what are your thoughts on putting weed killer IN the GMO seeds Im curious you didnt really discuss during your show Ty
"	2017-04-26 13:26:47	857224439657889793	shinkheart				False		37710752.0																	
1379	"In the future genetically engineered McHumans will rule over us with a cruel and powerful hand
"	2017-04-26 13:26:32	857224378324570112	NEETWarlord	Texas, USA	Pacific Time (US & Canada)		False																			
1380	"#China appears to be resisting the planting Genetically Modified Crops on a commercial scale  Well done  
"	2017-04-26 13:25:51	857224205477302273	yerissa_blondee		Pacific Time (US & Canada)		False																			
1381	"All thanks to #GMO and #glyphosate toxicity This REALLY concerns me It should concern EVERYONE The situation 
"	2017-04-26 13:25:05	857224013294260225	JBWellness	Strathroy, ON, Canada	Eastern Time (US & Canada)		False																			
1382	"RT @Enchantress017 @ParkBoGumIsMine @PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @EyLin1
"	2017-04-26 13:24:43	857223919878553600	ParkBoGumIsMine	Manila, Philippines	Pacific Time (US & Canada)		False																			
1383	"RT @GrandPa944 GMO Free USA on Twitter What does Monsanto do when an organization makes a statement they dont like 
"	2017-04-26 13:24:33	857223877231095808	GrandPa944	New York City (Chelsea)	Quito		False																			
1384	"@luisbaram The nuclear energy industry is in the same boat as genetic engineering optimized for building vs commun 
"	2017-04-26 13:24:10	857223782657904642	VanceCrowe	St. Louis MO	Eastern Time (US & Canada)		False	8.57223148647e+17	18465455.0																	
1385	"RT @kierobar Unbelievable  

Trump is the Deep State  



#glyphosate #gmo 
"	2017-04-26 13:23:56	857223722398339072	Say_Non_Now		Eastern Time (US & Canada)		False																			
1386	"RT @kierobar Unbelievable  

Trump is the Deep State  

Pushing GMO ampnew more poisonous food to USA  



#
"	2017-04-26 13:23:46	857223680031641604	Say_Non_Now		Eastern Time (US & Canada)		False																			
1387	"Stream Transition Test  via @YouTube
"	2017-04-26 13:23:28	857223606295724032	The_Real_GMO	England, United Kingdom			False																			
1388	"@ParkBoGumIsMine @PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 
"	2017-04-26 13:23:22	857223581092139008	Enchantress017	Taytay rizal			False	8.57222896909e+17	3175465002.0																	
1389	"@mbarbed @Piatfernandez @Isilchaser Did she talk up GMOs  When  Was it before or after Monsantos atrocities in 
"	2017-04-26 13:22:51	857223449441431555	Amplitude350Lee		Eastern Time (US & Canada)		False	8.57038847511e+17	8.25053873614e+17																	
1390	"RT @LoisChristensen @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFe
"	2017-04-26 13:22:35	857223381241831424	april_golightly	Boca Raton, FL	Eastern Time (US & Canada)		False																			
1391	"RT @EngdahlFW  Damning Emails Against #Monsanto#Bayer   #Geopolitics #GMO 
"	2017-04-26 13:20:55	857222961648066562	freebird201552	no lists please			False																			
1392	"Organic GMO free High Hemp wraps gtgtgt 
"	2017-04-26 13:20:48	857222932950593536	CeoMonkeeBiz	St Louis,MO on top of the Arch	Central Time (US & Canada)		False																			
1393	"RT @DrPippaM Leaked Docs Reveal the NSA believes genetic engineering is a weapon of mass destruction Its in my book Signals 
"	2017-04-26 13:19:43	857222662883618816	sdakshi	Mumbai, India			False																			
1394	"RT @ParkBoGumIsMine @PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @Enchantress017 @EyLin1
"	2017-04-26 13:19:35	857222626061803520	karenjunio10				False																			
1395	"RT @ParkBoGumIsMine @PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @Enchantress017 @EyLin1
"	2017-04-26 13:18:53	857222451385651200	BeeSantarina	San Joaquin, Western Visayas			False																			
1396	"RT @MADGEAustralia @lilredhsb2 @robles_jdaniel @deNutrients @JulieM_273 @smgamesafari @adfoozsixx @Oteachjohn @30ASeawitch @peterdoodes @H
"	2017-04-26 13:18:34	857222370620313602	deNutrients	USA	Eastern Time (US & Canada)		False																			
1397	"GMO Clicks  MT4 service adds micro lot FX trading via Google Alert  forex trading  
"	2017-04-26 13:18:29	857222348960919552	jamesboy56	japan			False																			
1398	"MUST READ A Pump And Trump Short Squeeze Play  WTI AMSC BWA NHI BID MORT AUMN GMO SCHF RIOCF
"	2017-04-26 13:18:20	857222312575336450	StockTradePicks		Quito		False																			
1399	"GMOs change genetic structureand theyre not sure what all yet  Go organic 
"	2017-04-26 13:17:35	857222124519510017	malmbergjack				False																			
1400	"SabrosoSauce Paleo GMO MSG Gluten Free  All Purpose Healthy Seasoning 
"	2017-04-26 13:16:53	857221949164048389	SabrosoSauce	United States	Eastern Time (US & Canada)		False																			
1401	"RT @modestproposal1 Pretty extraordinary comments by Jeremy Grantham GMO def inching closer and closer to embracing Hell scenario 
"	2017-04-26 13:16:48	857221928217710593	TSOH_Investing	Georgia, USA	Pacific Time (US & Canada)		False																			
1402	"@PBG_SummerShine @kimchifangirl @sam_tingswong @KimcheeAddict @limbaga_joanna @iamMariaJerus08 @Enchantress017 
"	2017-04-26 13:16:47	857221925008924672	ParkBoGumIsMine	Manila, Philippines	Pacific Time (US & Canada)		False	8.5722098775e+17	8.46703469252e+17																	
1403	"RT @licensetofarm If you grow GM crops why do you choose to What are the benefits to the farmer amp the consumer #LicenseToFarm #AgChat ht
"	2017-04-26 13:16:24	857221825155153921	gmabel	Moose Jaw Saskatchewan			False																			
1404	"Genetically Modified Food FG Urged to Repeal Biosafety Law 
"	2017-04-26 13:16:14	857221782872502272	GyanKatta				False																			
1405	"Genetically Modified Seeds Sales Market Consumption Analysis Gu 
"	2017-04-26 13:16:13	857221780594987008	GyanKatta				False																			
1406	"GMO Clicks  MT4 service adds micro lot FX trading 
"	2017-04-26 13:15:40	857221641633492992	jamesboy56	japan			False																			
1407	"@Gmo_Leo Ill let you borrow it you cant continue living without seeing it at least once
"	2017-04-26 13:15:33	857221613170954240	youmustbeloko	Long Island, NY.			False	8.57215972386e+17	160615098.0																	
1408	"RT @FarmFairyCrafts #GMO   Poison Pushers   
"	2017-04-26 13:14:03	857221236644093952	westernlvr	The Frontier	Central Time (US & Canada)		False																			
1409	"Whats for breakfast #youarewhatyoueat #eatclean #eatrealfood #organic #nongmo #goals #prep #itsnothard 
"	2017-04-26 13:13:22	857221063364587522	fitlifemelrose	Melrose, Massachusetts	Eastern Time (US & Canada)		False																			
1410	"Environmental history professor just tried to tell my class that GMOs were the worst thing thats happened to America amp 15 farm boys jumped
"	2017-04-26 13:13:20	857221053852119040	McKennaVey		Pacific Time (US & Canada)		False																			
1411	"Whats for breakfast #youarewhatyoueat #eatclean #eatrealfood #organic #nongmo #goals #prep 
"	2017-04-26 13:13:17	857221042825183232	fitlifemelrose	Melrose, Massachusetts	Eastern Time (US & Canada)		False																			
1412	"@BenjaminPDixon @YouTube Well be eating shitty GMOs without the mandatory labeling he campaigned onThe food in 
"	2017-04-26 13:12:41	857220892639809537	NotTheHelp		Pacific Time (US & Canada)		False	8.57076344966e+17	7.26659995002e+17																	
1413	"Genetic Engineering Will Change Everything Forever  CRISPR  via @YouTube
"	2017-04-26 13:12:37	857220873505431552	im_vgoyal	Delhi	Pacific Time (US & Canada)		False																			
1414	"The #GreenBiz is out  Stories via @Lyz0911 @_pHLabs @vukaenergydrink #nutrition #gmo
"	2017-04-26 13:11:46	857220661974093826	BodyMindNatural				False																			
1415	"Product review for Miracle Reds Superfood Non Allergenic Blend  Anti Aging Anti Oxidants   
"	2017-04-26 13:11:33	857220603950059520	YogaMarketplace	United States of America			False																			
1416	"Miracle Reds is more than a fruit blend it contains a wide spectrum of antioxidants for the maintenance of good 
"	2017-04-26 13:11:30	857220595364188160	mugambo99	Global Organization	West Central Africa		False																			
1417	"Miracle Reds is more than a fruit blend it contains a wide spectrum of antioxidants for the maintenance of good 
"	2017-04-26 13:11:29	857220590356254726	mugambo99	Global Organization	West Central Africa		False																			
1418	"@cheerios Im already on the mission to end companies like yours poisoning unsuspecting consumers and Bees with gmos and pesticides
"	2017-04-26 13:11:22	857220559725350914	StJohnBerzerkt	TX	Central Time (US & Canada)		False	8.4497899127e+17	36975564.0																	
1419	"Do It Healthy
Do It Naturally
Do It Hormone Free
Do It Antibiotic Free
Do It GMO Free
Do It Gluten Free
Do 
"	2017-04-26 13:10:52	857220434118549504	truemuscle	USA	Central Time (US & Canada)		False																			
1420	"#Podcast Immortality versus Reality #World #Time #Cloning #Science  #Animals #Genetic #Engineering #People #Myth 
"	2017-04-26 13:10:49	857220420034072576	Spellrainia		Baghdad		False																			
1421	"RT @agbiotech Committee responds to critique of gene engineering report #GMO #GECropStudy @NASEM_Ag @theNASEM @GESCenterNCSU 
"	2017-04-26 13:10:28	857220331362291713	NASEM_Ag	Washington, DC	Pacific Time (US & Canada)		False																			
1422	"@latimes Oh great everyone get ready for invasive GMOs
"	2017-04-26 13:10:00	857220214731153408	semper_die				False	8.57120826319e+17	16664681.0																	
1423	"Ballot news from the USA #GMOs #RightToKnow #GMO gw 
"	2017-04-26 13:09:18	857220040197910530	NoGMOsVerified				False																			
1424	"@xjoejusticex I do like the discussions though between doctors about whats safe or not like they discussed GMOs 
"	2017-04-26 13:08:40	857219881405751296	GameOnGreggy	Amsterdam, NY	Eastern Time (US & Canada)		False	8.57214305242e+17	353068152.0																	
1425	"As consumers shift to nonGMO sugar farmers may be forced to abandon environmental and social gains 
"	2017-04-26 13:08:24	857219813604818948	arnoldrosielle	Colorado Springs, CO			False																			
1426	"RT @FunMoneyMom @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedCl
"	2017-04-26 13:08:09	857219750396481537	SimplySherryl	Northern Kentucky	Eastern Time (US & Canada)		False																			
1427	"RT @selinasorrels WE DONT MAKE THE #NEWS

we just report it

#GeoEngineering
#GMO
#Monsanto
#Vaccines
#Fukushima
#Nuclear
#NWO 
"	2017-04-26 13:07:36	857219612609564673	RonaldReschke	only from human to human			False																			
1428	"@sweden The same way as GMO are considered evil without discussion  the choice of the food having a healthy diet thats what matters
"	2017-04-26 13:07:24	857219559572594689	fcole1990	Universe	Pacific Time (US & Canada)		False	8.5713144766e+17	19663706.0																	
1429	"RT @iherb_buyer LAST CALL Save 10 on Earth Circle Organics Ends Today 
#vegan #Organic #nonGMO #spirulina

 htt
"	2017-04-26 13:07:20	857219544657645568	dalesfan1	Small Town in Mi 49227	Mountain Time (US & Canada)		False																			
1430	"RT @manny_ottawa Science good if meets political agenda
Global Warming
Carcinogen Cigarette

Bad if it doesnt
GMO
XY Sex
Carcinogen Ma
"	2017-04-26 13:07:11	857219506497892353	thecrazycannuck	Reality			False																			
1431	"@BioticOperative @tortuga_rebel @BeyondSubject0 All that fucking genetic engineering and no sense of humor so sa 
"	2017-04-26 13:06:46	857219402806251524	JacquieNought	Lady			False	8.57218505204e+17	2751976949.0																	
1432	"RT @WyoWeeds Distrust of science can indeed have negative impacts on the environment GMO edition  #ScienceMarch
"	2017-04-26 13:06:32	857219345453395968	KarthikAghoram		Atlantic Time (Canada)		False																			
1433	"RT @selinasorrels WE DONT MAKE THE #NEWS

we just report it

#GeoEngineering
#GMO
#Monsanto
#Vaccines
#Fukushima
#Nuclear
#NWO 
"	2017-04-26 13:06:11	857219255057739776	____Izanami____	The web	Pacific Time (US & Canada)		False																			
1434	"RT @EngdahlFW  Damning Emails Against #Monsanto#Bayer   #Geopolitics #GMO 
"	2017-04-26 13:05:39	857219119745310720	LeakofNations	Birmingham, England			False																			
1435	"RT @WyoWeeds Distrust of science can indeed have negative impacts on the environment GMO edition  #ScienceMarch
"	2017-04-26 13:05:22	857219048656052225	agbiotech		Eastern Time (US & Canada)		False																			
1436	"RT @FunMoneyMom @Nutro recipes are made with real recognizable ingredients with a purpose Buy now  #NutroFeedCl
"	2017-04-26 13:05:08	857218990795497472	EmilyReviewsCom	Michigan 	Quito		False																			
1437	"Not only is Joni an expert she is a critical thinker and @GMOAnswers GMO Ambassador  
"	2017-04-26 13:05:00	857218956716888066	H_O_G_		Central Time (US & Canada)		False																			
1438	"Last nights meeting on #GMO salmon factory in PEI  originally pitched as a conventional salmon broodstock facility 
"	2017-04-26 13:04:19	857218784976932864	biotechaction	Ottawa, Canada	Eastern Time (US & Canada)		False																			
1439	"The most delicious granola ever crafted
 available on @amazonca


#Amazon #Granola #NonGMO 
"	2017-04-26 13:04:17	857218778563739648	DivinaKrunch		Eastern Time (US & Canada)		False																			
1440	"Genetically Modified Humans Are Pure FictionBut Not for Long #entertainment 
"	2017-04-26 13:01:46	857218145735651328	SlugPieStories	Frankfort Illinois			False																			
1441	"Remembering #BDay of #CMHF Laureate @UBC Dr Michael Smith Transformer of genetic engineering @NobelPrize Laureate 
"	2017-04-26 13:01:21	857218037304496129	CdnMedHallFame	Exhibit Hall in London, ON	Atlantic Time (Canada)		False																			
1442	"Syngenta Defends GMO Corn as Merger Shifts Blame to Chinas Door 
"	2017-04-26 13:00:50	857217910586134528	chinalambert	Nashville, Tennessee. 	Central Time (US & Canada)		False																			
1443	"NSC Probiotics introduces good bacteria to help avoid repopulation by harmful bacteria fungi parasites and 
"	2017-04-26 13:00:47	857217895172120576	siriusxmhealth	Liberty, TX 77575	Central Time (US & Canada)		False																			
1444	"How to Remember PLU Codes for Produce via @ehowuk  How to indentify GMO food
"	2017-04-26 13:00:43	857217880936644608	Deanus	England, United Kingdom	London		False																			
