text,created_at,id,user_screen_name,user_location,user_time_zone,coordinates,retweeted,in_reply_to_status_id,"in_reply_to_user_id""With Genetically Modified Crops"," We Can Reclaim Unfarmable Fields the Size of France https://t.co/KInAnuqKe7 #sustainability #science #GMOs""",4/26/17 17:21,8.57283E+17,TheHappyTalent,,,,FALSERT @LatifahAB_: #تقنيات_حيويه_يشاركون2 genetically modified plants https://t.co/PlcUKG3v10,2017-04-26 19:11:03,857311075058032640,ALHANOOFAK5,"saudi,Alshrgya",,,False,,
Hillside Farms is a great family farm operation that we are proud to have as a member of our organization. #GMO… https://t.co/kIuM9wrKOO,2017-04-26 12:31:18,857210474911457280,GAagribusiness,"Commerce, GA",Eastern Time (US & Canada),,False,,
@Wendys what's your position on GMO's??,2017-04-26 12:30:31,857210277665943553,CamJamzz,,Arizona,,False,,59553554
RT @RealFKNNews: Physicians for Social Responsibility Support Labeling of GMO Foods | PSR https://t.co/YE6VuuY4Ta https://t.co/C5pp5KrXnc,2017-04-26 12:30:16,857210217078980608,david_lunt,"Melbourne, Australia",Melbourne,,False,,
"RT @FunMoneyMom: .@Nutro recipes are made with real, recognizable ingredients with a purpose! Buy now:https://t.co/cGdvxPLc2Q #NutroFeedCle…",2017-04-26 12:30:11,857210196795342850,LorelaisLife,"Huntington Beach, CA",Arizona,,False,,
Why We Make Our Foods With GMO and Non-GMO ingredients https://t.co/U0PlKKwEj0,2017-04-26 12:30:00,857210151169904640,davidgrotto,Chicago,Central Time (US & Canada),,False,,
GF Harvest Earns Non-GMO Project Verification on their Gluten-Free Oat Products. #GMOs #RightToKnow #GMO /ngp https://t.co/UMXQZkFLOO,2017-04-26 12:29:33,857210038112464896,NoGMOsVerified,,,,False,,
STOP GMO's! Let's not go backwards! https://t.co/NxeLD8BHgB,2017-04-26 12:28:19,857209725305331712,LorrieHargis,France,,,False,,
Physicians for Social Responsibility Support Labeling of GMO Foods | PSR https://t.co/YE6VuuY4Ta https://t.co/C5pp5KrXnc,2017-04-26 12:27:06,857209418731094016,RealFKNNews,All over the place,Pacific Time (US & Canada),,False,,
"@Goldrushcomic The article lamented the same things you do, that a lot of pro-science ppl are also anti GMO and vac… https://t.co/N5VbLxpqlN",2017-04-26 12:26:55,857209374447738880,elimental_merc,,,,False,857033454487093248,3114863533
RT @scifri: A genetically modified parasite shows promise for a malaria vaccine #WorldMalariaDay https://t.co/jnGL8Up7vJ https://t.co/8Ztbo…,2017-04-26 12:26:32,857209277890670592,KindredJake,"Texas, USA",,,False,,
kourtney kardashian is a non gmo usda raised black queen,2017-04-26 12:26:25,857209247289028610,sonofwop,,Eastern Time (US & Canada),,False,,
RT @MADGEAustralia: @lilredhsb2 @robles_jdaniel @deNutrients @JulieM_273 @smgamesafari @adfoozsixx @Oteachjohn @30ASeawitch @peterdoodes @H…,2017-04-26 12:26:13,857209198819627015,eileenabramoff,,,,False,,
Nutrex Hawaii Earns Non-GMO Project Verification for its Green Complete(R) Superfood Powder - Yahoo Finance https://t.co/qLWyJe95Ql,2017-04-26 12:26:07,857209170583363584,ES_Organics,"Denver, Co ",Mountain Time (US & Canada),,False,,
RT @CBrentPatterson: The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting https://t.co/tAp8VkL4sK @biotecha…,2017-04-26 12:26:05,857209163293876224,LuisJerez23,,,,False,,
@RichardBSpencer priming for genetically engineered creatures,2017-04-26 12:25:28,857209008175935488,JackPaceSr,team USA,Pacific Time (US & Canada),,False,857034445651619842,402181258
37 MILLION BEES FOUND DEAD AFTER PLANTING LARGE GMO CORN FIELD TREATED PESTICIDES https://t.co/1LV52XxZaX,2017-04-26 12:25:06,857208917423730689,nadiagalst,SP- Brasil,Brasilia,,False,,
"Just saw @Frenchs new ketchup commercial on @YouTube, said #nongmo I'm sold. #wednesdaywisdom",2017-04-26 12:24:50,857208847215276032,Rikers,"South Padre Island, Tx",Eastern Time (US & Canada),,False,,
"RT @andreascseh: GMO Rockefeller &amp; Rothschild Future #Tech Laboratory Chicken from McDonalds $MCD for #CEU-You, We Prefer Free-Range Roaste…",2017-04-26 12:23:16,857208453189611520,inveurh,Mexican Investor,Mexico City,,False,,
RT @Kooky_Krazyant: When you're genetically modified from eating GMO non-foods then you look like a whale! https://t.co/O7QkvPUDWL🐜💚💯☀️🌴🐦,2017-04-26 12:22:44,857208321715187713,Kooky_Krazyant,Jacksonville Florida,Eastern Time (US & Canada),,False,,
When you're genetically modified from eating GMO non-foods then you look like a whale! https://t.co/O7QkvPUDWL🐜💚💯☀️🌴🐦,2017-04-26 12:22:34,857208278337683456,Kooky_Krazyant,Jacksonville Florida,Eastern Time (US & Canada),,False,,
@_GlennCollier Genetic engineering,2017-04-26 12:21:17,857207954302312448,tlscadden1,"Wellington City, New Zealand",,,False,857206344985661440,1007395633
Committee responds to critique of gene engineering report #GMO #GECropStudy @NASEM_Ag @theNASEM @GESCenterNCSU https://t.co/wgBAYWFwBW,2017-04-26 12:21:01,857207886845542401,agbiotech,,Eastern Time (US & Canada),,False,,
Monsanto was now suing the poor prison guard for growing  precious gmo seeds and making a profit off of Monsanto's carefully crafted poison.,2017-04-26 12:18:48,857207331645513728,eileenabramoff,,,,False,,
"RT @WestermannAdam: My resident just said he wanted to get a dog and name it GMO. He's not wrong, but...!",2017-04-26 12:17:52,857207095367806976,Hk0G501FcLDLFRe,,,,False,,
"@SecretaryPerry @Cabinet @SecretarySonny GMO, food additives, unclean , unsanitary  food worker areas, hormones,  a… https://t.co/cCPcfpFnfp",2017-04-26 12:17:51,857207089801777152,Strong_n_Him,"New Mexico, USA",,,False,856944033381404674,830128820447539208
The latest Keeping up with Monsanto! https://t.co/Wz4GraW9x5 Thanks to @cielo796 @irbank_td @flodejac #gmo #gmos,2017-04-26 12:17:28,857206997137096704,AfroDiasporan,,Quito,,False,,
"RT @FunMoneyMom: .@Nutro recipes are made with real, recognizable ingredients with a purpose! Buy now: https://t.co/cGdvxPLc2Q #NutroFeedCl…",2017-04-26 12:17:25,857206982369005568,ConnerCowgirl,,Central Time (US & Canada),,False,,
"RT @mem_somerville: .@WyoWeeds I've never been able to get this comment out of my head, via @BoringDev http://t.co/FRwECKaFsJ #GMO http://t…",2017-04-26 12:16:32,857206762612674560,RixeyMegan,"West Long Branch, NJ",,,False,,
It turned out t/ genetically modified seeds had blown across from a farm to t/woods in the back of the P/G's house w/ non organic corn grew.,2017-04-26 12:16:08,857206660556783616,eileenabramoff,,,,False,,
"RT @4tealor: rocKyfellers` #judeoMATRIARCH Spring
so many Pro Genocide choices
so few #heterosexual ist Christian GMO #populists https://t.…",2017-04-26 12:15:38,857206535881142272,4tealor,,Eastern Time (US & Canada),,False,,
The latest The Sully Sapio Standard! https://t.co/HAKcDUOEUM Thanks to @VernonDavis85 @Sea_Garden @ReinventTheFarm #sfgiants #nongmo,2017-04-26 12:15:27,857206489374699520,sullyfarms,,,,False,,
"RT @4tealor: @RedskullSS @StefanMolyneux rocKyfellers` #judeoMATRIARCH Spring
so many Pro Genocide choices
so few #heterosexual ist Christi…",2017-04-26 12:15:23,857206472563974144,4tealor,,Eastern Time (US & Canada),,False,,
"If ""food is our medicine"", why would we let ppl perform highly risky #GMO experiments with it? @realDonaldTrump @KellyannePolls @PressSec",2017-04-26 12:15:14,857206432458039297,AllOneInfinity,United States,,,False,,
CRISPR and Stem Cells Identify Novel Chlamydia Drug Targets - Genetic Engineering &amp; Biotechnology News https://t.co/zN7QIrk24H,2017-04-26 12:15:04,857206390544154624,StemcellWatch,"USA, Alaska",Beijing,,False,,
RT @Cybergirl163: Stock up on seeds- Grow Your Own.  Great for Bartering!  Could replace cash in the Fallout.  https://t.co/9XjPIJV73b #See…,2017-04-26 12:14:44,857206306960273408,Cybergirl163,"Detroit, MI",Eastern Time (US & Canada),,False,,
"RT @FarmFairyCrafts: BOYCOTT @Nestle 4Blocking #GMO Labeling!

@VirginiaInCal @rosevine3 @8extremes @8s @pgoeltz @LLaws2 @kavn

CITATION: h…",2017-04-26 12:14:25,857206227704528897,emgfind,"Alberta, Canada",,,False,,
"Pls share this amazing and important Non-GMO resource!

Looking for NON-GMO Food? Here's a list of 1000 different... https://t.co/nHPEpblv0o",2017-04-26 12:14:01,857206127502786562,OrganicGreenRts,,Central Time (US & Canada),,False,,
Got a non GMO WWS in the ground on 4/22 in Carrollton with Tim Cook. 112 to 100 day let's see what she does!… https://t.co/s8ViOW1qTm,2017-04-26 12:14:00,857206122360557568,CVaughan86,"Litchfield, IL",,,False,,
RT @baseballcrank: The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi…,2017-04-26 12:13:51,857206083798040576,KendalllynnLynn,"Lindsborg, Kansas",,,False,,
"BOYCOTT @Nestle 4Blocking #GMO Labeling!

@VirginiaInCal @rosevine3 @8extremes @8s @pgoeltz @LLaws2 @kavn

CITATION: https://t.co/nKDVgeia27",2017-04-26 12:13:46,857206065020186625,FarmFairyCrafts,"Austin, Texas",Central Time (US & Canada),,False,,
RT @GenderMonitorRw: #GMO meets @PSF_Rwanda to discuss on institutionalization of  #Gender accountability in Private Sector in next 5 years…,2017-04-26 12:13:07,857205899320057856,KarasiraF,,Cairo,,False,,
RT @oisinlunny: Burkina Faso Drops GMO Seeds and Sees Cotton Output Rising 20% in 2017-18 Season https://t.co/pKE4ug79Kn,2017-04-26 12:10:12,857205165438504961,BurkinaBot,Burkina Faso,London,,False,,
"Whatever anyone says, most #GMO is harmful to our #health!
https://t.co/W7FBthQEb4
#CleanEating #Healthy… https://t.co/CzjFr1b6d4",2017-04-26 12:10:04,857205133851185153,RebootExpert,Contact RebootExpert@gmail.com,Eastern Time (US & Canada),,False,,
RT @AgBioWorld: Science march seems to have an impact already: Anti-GMO Bills Fail in Oregon https://t.co/gVeOzvTlT5,2017-04-26 12:09:46,857205059662340098,pvo78,"42.987301,-78.854045",Eastern Time (US & Canada),,False,,
"@carlbildt Could of course have something to do with politics, or may be Russia's non acceptance of GMO products?",2017-04-26 12:09:33,857205001248264194,sailor_alm,,Ljubljana,,False,857198361950261249,18549724
Head of U.S. Sugar Group Resigns amid Crackdown on Sweetener #GMOs #GMO https://t.co/ksAd4zPrz5 /fd https://t.co/wCrJ3GK7eW,2017-04-26 12:09:25,857204967647711232,NoGMOsVerified,,,,False,,
RT @AgBioWorld: Science march seems to have an impact already: Anti-GMO Bills Fail in Oregon https://t.co/gVeOzvTlT5,2017-04-26 12:09:17,857204934059716608,AgBioWorld,"Alabama, USA",Central Time (US & Canada),,False,,
"RT @FunMoneyMom: .@Nutro recipes are made with real, recognizable ingredients with a purpose! Buy now: https://t.co/cGdvxPLc2Q #NutroFeedCl…",2017-04-26 12:09:08,857204896944144384,MyStayAtHome,"Reading,Pa",Eastern Time (US & Canada),,False,,
RT @CBrentPatterson: The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting https://t.co/tAp8VkL4sK @biotecha…,2017-04-26 12:08:59,857204858440568837,rokija7,,Eastern Time (US & Canada),,False,,
"@Spotify remove ""A Fear f a Blank Planet"" from ""Porcupine Tree"" Albums. :( .",2017-04-26 12:08:49,857204818921885696,gmo_quinteros,Santiago - Chile,Santiago,,False,,17230018
Malawi progresses in GM crop trials  https://t.co/8EhqdHowi1,2017-04-26 12:07:32,857204495918526464,Crophugger,Pennsylvania,Central Time (US & Canada),,False,,
RT @CBrentPatterson: The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting https://t.co/tAp8VkL4sK @biotecha…,2017-04-26 12:07:02,857204369569312768,7TariqM,sw5,Casablanca,,False,,
Burkina Faso Drops GMO Seeds and Sees Cotton Output Rising 20% in 2017-18 Season https://t.co/pKE4ug79Kn,2017-04-26 12:07:00,857204363206545408,oisinlunny,(rt ≠ endorsement etc),London,,False,,
RT @CBrentPatterson: The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting https://t.co/tAp8VkL4sK @biotecha…,2017-04-26 12:06:52,857204328628703236,JoannaBlythman,UK,,,False,,
Genetically Engineered Eucalyptus Trees - Institute for Responsible Technology https://t.co/WGlpe72sGK via @@IRTnoGMOs,2017-04-26 12:06:25,857204213474099200,MKE_Leanne,Minnesota,Pacific Time (US & Canada),,False,,
"RT @mem_somerville: .@WyoWeeds I've never been able to get this comment out of my head, via @BoringDev http://t.co/FRwECKaFsJ #GMO http://t…",2017-04-26 12:06:24,857204212308082688,tharsheblows,London,London,,False,,
RT @CBrentPatterson: The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting https://t.co/tAp8VkL4sK @biotecha…,2017-04-26 12:06:21,857204196331991042,paulrogers002,"Deadend, UK",London,,False,,
RT @CBrentPatterson: The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting https://t.co/tAp8VkL4sK @biotecha…,2017-04-26 12:06:06,857204133400637440,GMWatch,,London,,False,,
"@nj_paige #scifi #Dystopian #Horror Genetic Engineering + Power = Monsters and a new world order
https://t.co/CtDItLL3Gd",2017-04-26 12:04:44,857203790340128769,nj_paige,,Eastern Time (US & Canada),,False,,1938254822
RT @baseballcrank: The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi…,2017-04-26 12:04:15,857203669728710657,Woodys360,USA,Eastern Time (US & Canada),,False,,
"RT @NonGMOProject: #Roundup, a herbicide linked to #GMO industry, could be authorized in the EU for another 15 years this week https://t.co…",2017-04-26 12:03:13,857203408331304960,dulcebrisadelma,,,,False,,
"RT @zappamel: .
Genetically Modified Organisms (GMO)

**PLASTIC POISON**

Learn about what youre are eating and drinking https://t.co/4HDM0…",2017-04-26 12:02:51,857203316337594368,elspeth54,England,,,False,,
Nutrex Hawaii Earns Non-GMO Project Verification for its Green Complete(R) Superfood Powder https://t.co/hhVWh6zcs4,2017-04-26 12:02:05,857203125941399552,NewsFromSPI,Worldwide,London,,False,,
15 Advantages and Disadvantages of Genetically Modified Organisms https://t.co/tirc9T9h4l,2017-04-26 12:02:03,857203114105069568,GyanKatta,,,,False,,
"Malawi, Nigeria and Uganda begin filed tests for GMOs https://t.co/0iTmbHntrK  #ForthWorth #Farming #CropYield https://t.co/9wKG4U3ft0",2017-04-26 12:01:53,857203074674372609,ForthWorthFarms,"Lagos, Nigeria",,,False,,
RT @iamTina_Beauvil: @TOO_LIVE_MILZ GMO vs Grass fed 😂,2017-04-26 12:01:49,857203057821700096,TOO_LIVE_MILZ,THE UBERSHOPPE,Quito,,False,,
RT @6FigureBizFan: Do you recoil when it comes to the thought of eating #GMO foods? Should you reconsider? Hear what Michele Payn says http…,2017-04-26 12:01:34,857202995855065089,PassarelliAllan,Trinidad Colorado ,,,False,,
"Bay Area School District is the First Ever to Serve Kids All-Organic, Non-GMO Lunches
https://t.co/Xs3VW2EktW",2017-04-26 12:01:24,857202952758595584,Mickey_Itchi,Stubbing my toe on the Camino,,,False,,
"RT @zappamel: .
Genetically Modified Organisms (GMO)

**PLASTIC POISON**

Learn about what youre are eating and drinking https://t.co/4HDM0…",2017-04-26 12:01:22,857202945024282624,sheera3333,England,,,False,,
@Hellmanns What does that mean?  No gmo?,2017-04-26 12:01:03,857202864808226817,smh4ku,,,,False,856492945356201984,76788719
RT @baseballcrank: The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi…,2017-04-26 12:01:01,857202854397870080,E__Strobel,Rocket City,Central Time (US & Canada),,False,,
@TOO_LIVE_MILZ GMO vs Grass fed 😂,2017-04-26 12:00:54,857202824366759940,iamTina_Beauvil,"Brooklyn, NY",Quito,,False,857202020461228032,188154300
The latest Dr. Buzzkill Daily! https://t.co/KW3otLnFUM Thanks to @jbruggers @babzstarz #climate #gmo,2017-04-26 12:00:45,857202789625323521,CeliloHealth,"Portland, Oregon",Pacific Time (US & Canada),,False,,
"Failure to Rule Out Allergenicity Renders Monsanto's #GMO Hammond Study Inconclusive: https://t.co/G7nMyBqgXq

#Allergies
#DustMites",2017-04-26 12:00:45,857202788559978497,FarmFairyCrafts,"Austin, Texas",Central Time (US & Canada),,False,,
"@realDonaldTrump Ban GMO'S , ban Cancer ,ban Evil Monsato's disease ....enough land,money,resource to use natural s… https://t.co/9VPL4upuVJ",2017-04-26 12:00:08,857202633760796672,nash90025,United Kingdom,,,False,857014413081137154,25073877
"RT @trutherbotbrwn: Most women will do anything to protect their babies, so why not protect your child from genetically engineered foods?",2017-04-26 11:59:57,857202586008596480,lucasplaysgames,,,,False,,
"RT @mem_somerville: .@WyoWeeds I've never been able to get this comment out of my head, via @BoringDev http://t.co/FRwECKaFsJ #GMO http://t…",2017-04-26 11:59:41,857202522158759939,DNLee5,"Midwest, US; Tanzania, Africa",Central Time (US & Canada),,False,,
"GMO's will be big in China
https://t.co/9RFDkNjc91",2017-04-26 11:59:34,857202491292872704,RiggedSys,,,,False,,
Sharing: https://t.co/DzRxp6rrOh,2017-04-26 11:58:44,857202282324209664,eileenabramoff,,,,False,,
"KathyJoLloyd2: RT kierobar: Unbelievable 😳☣️☠️ 

Trump is the Deep State  

Pushing GMO &amp;new more poisonous ""food""… https://t.co/JgBjtvk4Iz",2017-04-26 11:58:33,857202233208864768,xavvypls,North Carolina,Quito,,False,,
"Your trend exacerbates the situation. Genetically Modified 
crop use more violent poison for phytoplankton.
 #foodsecurity @WFPVAM #ElNino",2017-04-26 11:58:09,857202135250780160,isotaku503_2,,,,False,,
@Artistrynise @Y2Dre that's.  a put together glossed up  worked on creation.      organic wins vs GMO.,2017-04-26 11:57:57,857202082306281472,rios3205,"Elizabeth, NJ",,,False,855511567588356096,409726919
"RT @kierobar: Unbelievable 😳☣️☠️ 

Trump is the Deep State  

Pushing GMO &amp;new more poisonous ""food"" to USA 🇺🇸 

https://t.co/0ol0XSnhTX

#…",2017-04-26 11:54:40,857201258184278021,KathyJoLloyd2,"Michigan, USA",Pacific Time (US & Canada),,False,,
RT @OxfordGenetics: One of the great genetic engineering game changers is currently embroiled in a heated custody battle. Read our blog -ht…,2017-04-26 11:53:15,857200900628242432,kirillnj31g,,,,False,,
I liked a @YouTube video https://t.co/Blxakx3mWM Media tries &amp; fails to pressure Wayne into supporting Black Lives Matter,2017-04-26 11:53:12,857200890087964672,GMO_KD134,"New York, NY",,,False,,
RT @unhealthytruth: Houston! We have a problem... https://t.co/KdahOsFG0g,2017-04-26 11:51:24,857200433680351233,CathCath77,AUSTRALIA,Sydney,,False,,
EFSA's report on endocrine disruptors challenges Commission's work #GMOs #RightToKnow #GMO /gw https://t.co/WjF8nJIFgr,2017-04-26 11:50:23,857200178557800448,NoGMOsVerified,,,,False,,
"RT @fork_tale: .@Nutro recipes are made with real, recognizable ingredients with a purpose! Buy now: https://t.co/uX3TYf7naC #NutroFeedClea…",2017-04-26 11:49:17,857199901914013696,theyolomoment,,,,False,,
"If the USA understood the Global Suppy chain? South Korea, Oil, Farming and GMO? #railroaded @backboneprog https://t.co/6f8Qa2QjEy",2017-04-26 11:48:58,857199822146854914,Bletjp,"Middletown, KY",Eastern Time (US & Canada),,False,,
RT @welovegv: It's funny because there is no genetically engineered wheat. https://t.co/G4qwF2Cnxr,2017-04-26 11:48:48,857199782095233024,hula_clay,tokyo,,,False,,
"RT @eevalancaster: #RT AMBITION. CORRUPTION. MURDER.
A #GMO company plans to distribute suicide seeds to #AFRICA
🔗 https://t.co/qGCOTixVl1…",2017-04-26 11:48:40,857199748457037828,KenFry10,"Surrey, UK",,,False,,
Why surf filmmaker cyrus sutton made a #documentary about gmo agriculture https://t.co/8bqXqXMOmH https://t.co/kps2L8KVI0,2017-04-26 11:48:19,857199660938801155,lilafilms,"Boulder, CO",Mountain Time (US & Canada),,False,,
"RT @wyrdpleigh: @degandhi_ @BillNye was one of the first ones to say, ""Yo, GMO's are fine, chill.""",2017-04-26 11:47:27,857199441475813381,degandhi_,Oregon // Colorado,Pacific Time (US & Canada),,False,,
"37 Million Bees Found Dead In Ontario, Canada After Large GMO Corn Field Was Planted - Herbs Info https://t.co/yzFbt0bQjM",2017-04-26 11:46:03,857199087162150912,YungBo910,NC ,Hawaii,,False,,
"Talking Biotech: What’s blocking GMO crop adoption in Africa?
https://t.co/8DK3v1KgP3",2017-04-26 11:46:02,857199086168133632,B4FA,,Amsterdam,,False,,
RT @CBrentPatterson: The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting https://t.co/tAp8VkL4sK @biotecha…,2017-04-26 11:45:34,857198968614248448,vansopinion8ted,,Pacific Time (US & Canada),,False,,
"#AgLaw HotLink: ""USDA to work on GMO labeling bill schedule"" - TheFencePost https://t.co/GMToPwpwhK  #GMO #labeling",2017-04-26 11:45:03,857198838662266881,AgShaleLaw,"State College, PA",,,False,,
RT @baseballcrank: The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi…,2017-04-26 11:44:47,857198768319471617,JimPlanett,"Perth, Western Australia",,,False,,
SUPERHUMANS: Mars 'will be colonised by genetically engineered Star Trek-style beings' https://t.co/CK7kDAlzPH,2017-04-26 11:44:41,857198745963958272,qkode,,Eastern Time (US & Canada),,False,,
RT @NonGMOProject: .@annieshomegrown is taking the #nongmochallenge to provide #nongmo food for everybunny. Read their story here: https://…,2017-04-26 11:43:55,857198550471651328,KellySewell10,"Vermont, USA",,,False,,
"@Charlie_Luso mf's saying ""partially made with genetic engineering"" like it ain't that bad",2017-04-26 11:43:44,857198508214034434,ChaboiJoee,BEast Coast,Eastern Time (US & Canada),,False,857198433656090633,2173981217
RT @baseballcrank: The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi…,2017-04-26 11:43:29,857198444758409217,meh130,Atlanta GA,Pacific Time (US & Canada),,False,,
RT @NonGMOProject: New regulations in the Europe seek to eradicate both #neonictinoid pesticides and #GMO crops from the EU. #GoNonGMO http…,2017-04-26 11:42:54,857198296716259330,biorganico,"Santiago, Chile",,,False,,
Check Out all the Latest #GMO News in @GMWatch's Daily Digest https://t.co/kmOCKNmZRa  Subscribe for Free Here: https://t.co/EfzhkblPeI,2017-04-26 11:42:34,857198213023109120,FarmFairyCrafts,"Austin, Texas",Central Time (US & Canada),,False,,
"RT @NonGMOProject: #Roundup, a herbicide linked to #GMO industry, could be authorized in the EU for another 15 years this week https://t.co…",2017-04-26 11:42:34,857198212309975040,biorganico,"Santiago, Chile",,,False,,
The Shocking Difference Between Organic &amp; Non-GMO Labels – It’s Huge! https://t.co/d0XOB7RBqj via @thefoodbabe,2017-04-26 11:42:09,857198107788025858,PlzSt8UrPt,,,,False,,
Students sharing their #GMO ideas with the rest of the class. Great ideas when international heads come together! 💡… https://t.co/oa2WRjBQkU,2017-04-26 11:42:05,857198091379855360,landbased_SDC,South Devon College,,,False,,
The latest The Ash Hasen Daily! https://t.co/fuAeHKwjW8 Thanks to @JessGoyder @FilmLifestyle @movingpictureTV #marketing #gmo,2017-04-26 11:41:59,857198063915585537,AshHasen,"Hollywood, CA",Tijuana,,False,,
Hey @gordonkeith KISS couldn't pull the switch-a-roo like Blue Man Group or Gallagher.,2017-04-26 11:41:50,857198028083654657,T1_GMo,DFW,,,False,,
"RT @manny_ottawa: Science good if meets political agenda:
Global Warming
Carcinogen Cigarette

Bad if it doesn't:
GMO
X-Y Sex
Carcinogen Ma…",2017-04-26 11:41:46,857198010895183873,DeanMichaelHor1,"Calgary, Alberta",,,False,,
RT @baseballcrank: The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi…,2017-04-26 11:41:39,857197980402814976,DeplorableSouth,Somewhere in the Heart of Dixie,,,False,,
"RT @kierobar: Unbelievable 😳☣️☠️ 

Trump is the Deep State  

Pushing GMO &amp;new more poisonous ""food"" to USA 🇺🇸 

https://t.co/0ol0XSnhTX

#…",2017-04-26 11:41:26,857197928577998848,zombieninja420,Still where Zombieninjas live,Mountain Time (US & Canada),,False,,
Colon Detox Cleanse &amp; Weight Loss Supplement. 100% All #weightlosswomen #weightloss #diet #health #food #fit https://t.co/sVLTXEJo3j,2017-04-26 11:41:06,857197841864945664,Rebecca41Y,,,,False,,
#Genetically #Engineered #Diamondback #Moths - Institute for Responsible Technology https://t.co/ga8kA1kttu via @@IRTnoGMOs,2017-04-26 11:40:34,857197707378782209,aster_is,UNIVERSAL ,,,False,,
DYK how many US crops have GMO versions? It's probably fewer than you think. https://t.co/BnOIfPXXOC @GMOAnswers https://t.co/TCdGSRAwa6,2017-04-26 11:39:56,857197548104298496,connie_fisk,Southeast Nebraska,Central Time (US & Canada),,False,,
CRISPR is a powerful new tool for genetic engineering. How should we be using it?   https://t.co/tpx6VNhyvP,2017-04-26 11:39:51,857197530349621248,Marycgottschalk,Iowa,Eastern Time (US & Canada),,False,,
RT @baseballcrank: The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi…,2017-04-26 11:39:46,857197506618327041,lauradenton1955,United States,,,False,,
How woke am I? I check everything I eat for genetic engineering,2017-04-26 11:39:44,857197501274836992,ChaboiJoee,BEast Coast,Eastern Time (US & Canada),,False,,
"RT @fork_tale: .@Nutro recipes are made with real, recognizable ingredients with a purpose! Buy now: https://t.co/uX3TYf7naC #NutroFeedClea…",2017-04-26 11:39:38,857197473961586688,fork_tale,,Pacific Time (US & Canada),,False,,
"We have received #Andalou Naturals, one of my favourite green beauty brands. They're #GMO-free ingredients and... https://t.co/ErFQWMRx8m",2017-04-26 11:39:27,857197426301710338,payamjafari,Melbourne,,,False,,
"RT @kierobar: Unbelievable 😳☣️☠️ 

Trump is the Deep State  

https://t.co/C2eknnth2U

#glyphosate #gmo https://t.co/9Cnusl0fp4",2017-04-26 11:39:22,857197408404504576,pppatticake,866ourvote.org,,,False,,
RT @CBrentPatterson: The @CouncilofCDNs PEI chapter opposes genetically modified salmon at public meeting https://t.co/tAp8VkL4sK @biotecha…,2017-04-26 11:39:12,857197365761122309,SteveM2020,"Edmonton, Alberta",Atlantic Time (Canada),,False,,
"RT @kierobar: Unbelievable 😳☣️☠️ 

Trump is the Deep State  

Pushing GMO &amp;new more poisonous ""food"" to USA 🇺🇸 

https://t.co/0ol0XSnhTX

#…",2017-04-26 11:39:06,857197338930147328,pppatticake,866ourvote.org,,,False,,
RT @GMOAnswers: GMO apples are safe &amp; their benefits go far beyond looks. How bout' them apples?! https://t.co/WPF9WBhuc2 #EarthDay #Marchf…,2017-04-26 11:38:13,857197116380377089,connie_fisk,Southeast Nebraska,Central Time (US & Canada),,False,,
"@dubsteppenwolf At the same time they tell us we HAVE to have GMO, because 'we can't feed everyone without it!'",2017-04-26 11:37:59,857197057521659907,ErichSBloodaxe,,,,False,856633768005836800,16496530
"@_SpecialKayyy People literally critique how different drugs, GMO's, cigs, blacks can kill you all of the time on here",2017-04-26 11:35:43,857196486630748160,Wat_The_Mell,757,Central Time (US & Canada),,False,857195312447987712,162257028
Researchers encourage Michigan farmers to avoid GMO beef | WPBN - https://t.co/7Ceh308F4Q https://t.co/p1ut9Pzik4,2017-04-26 11:35:06,857196334792663041,FoodSafetyshare,"Canada, Vaughan ",Beijing,,False,,
RT @baseballcrank: The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi…,2017-04-26 11:35:03,857196321081577472,SohlerSarah,,,,False,,
RT @baseballcrank: The March For Science Except Nuclear Power And Fracking And Genetically Modified Food And Missile Defense And Where Babi…,2017-04-26 11:34:46,857196249954607104,LombardIllini,"Illinois, USA",Central Time (US & Canada),,False,,
"RT @darren_dazmav: Imagine a world with no war, no chemtrails, no fluoride, no GMO'S, no politicians screwing us at every opportunity....wh…",2017-04-26 11:33:18,857195882424434693,CorayAnita,"Meride, Svizzera",,,False,,
